id,name_clean,name_last_first,name_key,country_clean,country_key,appearance_count,years,medals_by_year,rank_averages_by_year,percentiles_by_year,contestant_ids,name_variants,country_variants
1619,Tewin Rankhamrat,"Rankhamrat, Tewin",tewin rankhamrat,Thailand,thailand,1,2014,2014:Bronze,2014:80,2014:0.7523219814,THA2B02,,Thailand
1620,Thammarak Korsakulthum,"Korsakulthum, Thammarak",thammarak korsakulthum,Thailand,thailand,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,THA2B03,,Thailand
1621,Thanabodee Worrakul,"Worrakul, Thanabodee",thanabodee worrakul,Thailand,thailand,1,2022,2022:Merit,2022:201.5,2022:0.3003472222,THA2C-P01,,Thailand
1622,Thanakorn Auttawetchakul,"Auttawetchakul, Thanakorn",thanakorn auttawetchakul,Thailand,thailand,1,2019,2019:Silver,2019:47.5,2019:0.8137254902,THA2D02,,Thailand
1623,Thanakrit Yoongsomporn,"Yoongsomporn, Thanakrit",thanakrit yoongsomporn,Thailand,thailand,1,2014,2014:Bronze,2014:104.5,2014:0.6764705882,THA2D03,,Thailand
1624,Thanapon Maiseaumsook,"Maiseaumsook, Thanapon",thanapon maiseaumsook,Thailand,thailand,1,2016,2016:Bronze,2016:97,2016:0.6297709924,THA-SP-C34,,Thailand
1625,Thanisorn Auttawetchakul,"Auttawetchakul, Thanisorn",thanisorn auttawetchakul,Thailand,thailand,2,2016;2017,2016:Bronze;2017:Gold,2016:56;2017:9.5,2016:0.786259542;2017:0.9682274247,THA-SP-C35;THA2D02,,Thailand
1626,Tharadon Jitsue,"Jitsue, Tharadon",tharadon jitsue,Thailand,thailand,1,2019,2019:Bronze,2019:66.5,2019:0.7392156863,THA2C03,,Thailand
1627,Thien Kharupongse,"Kharupongse, Thien",thien kharupongse,Thailand,thailand,1,2016,2016:Bronze,2016:97,2016:0.6297709924,THA-SP-A27,,Thailand
1628,Thirathawat Narongkarndee,"Narongkarndee, Thirathawat",thirathawat narongkarndee,Thailand,thailand,1,2015,2015:Bronze,2015:93,2015:0.6980519481,THA2B01,,Thailand
1629,Thitiwat Sriaroonruangchai,"Sriaroonruangchai, Thitiwat",thitiwat sriaroonruangchai,Thailand,thailand,1,2023,2023:Bronze,2023:109,2023:0.6461038961,THA2D-P03,,Thailand
1630,Tonnam Prommin,"Prommin, Tonnam",tonnam prommin,Thailand,thailand,1,2017,2017:Bronze,2017:76,2017:0.745819398,THA2C02,,Thailand
1631,Treetased Vividhwara,"Vividhwara, Treetased",treetased vividhwara,Thailand,thailand,1,2013,2013:Silver,2013:54.5,2013:0.8146258503,,,Thailand
1632,Vasawat Rawangwong,"Rawangwong, Vasawat",vasawat rawangwong,Thailand,thailand,1,2017,2017:Gold,2017:9.5,2017:0.9682274247,THA2A03,,Thailand
1633,Wachirawit Kijkunasathian,"Kijkunasathian, Wachirawit",wachirawit kijkunasathian,Thailand,thailand,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,THA2B04,,Thailand
1634,Warat Palpai,"Palpai, Warat",warat palpai,Thailand,thailand,1,2015,2015:Silver,2015:58,2015:0.8116883117,THA2D02,,Thailand
1635,Waris Sakdirath,"Sakdirath, Waris",waris sakdirath,Thailand,thailand,1,2022,2022:Bronze,2022:102.5,2022:0.6440972222,THA2D-P03,,Thailand
1636,Wiphu Kitsamret,"Kitsamret, Wiphu",wiphu kitsamret,Thailand,thailand,1,2016,2016:Gold,2016:5,2016:0.9809160305,THA-SP-A28,,Thailand
1637,Wiriyakan Kirivichian,"Kirivichian, Wiriyakan",wiriyakan kirivichian,Thailand,thailand,2,2017;2018,2017:Bronze;2018:Bronze,2017:102;2018:64,2017:0.6588628763;2018:0.7961783439,THA2B03;THA2D02,,Thailand
1638,Worapong Praditrungwattana,"Praditrungwattana, Worapong",worapong praditrungwattana,Thailand,thailand,1,2022,2022:Bronze,2022:102.5,2022:0.6440972222,THA2D-P02,,Thailand
1639,Yolrada Yongpisanpob,"Yongpisanpob, Yolrada",yolrada yongpisanpob,Thailand,thailand,1,2013,2013:Gold,2013:13.5,2013:0.9540816327,,,Thailand
1640,Mohamed Liouane,"Liouane, Mohamed",mohamed liouane,Tunisia,tunisia,1,2019,2019:Merit,2019:131,2019:0.4862745098,TUN2A04,,Tunisia
1641,Judith Enid Nakasujja,"Nakasujja, Judith Enid",judith enid nakasujja,Uganda,uganda,1,2021,2021:Merit,2021:193,2021:0.3814102564,UGA2C-P01,,Uganda
1642,Kravets Andrii,"Andrii, Kravets",kravets andrii,Ukraine,ukraine,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,UKR2A01,,Ukraine
1643,Matuzka Daniel,"Daniel, Matuzka",matuzka daniel,Ukraine,ukraine,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,UKR2A02,,Ukraine
1644,Matviichuk Vladyslav,"Vladyslav, Matviichuk",matviichuk vladyslav,Ukraine,ukraine,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,UKR2B02,,Ukraine
1645,Ronska Uliana,"Uliana, Ronska",ronska uliana,Ukraine,ukraine,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,UKR2A04,,Ukraine
1646,Shemchuk Kostiantyn,"Kostiantyn, Shemchuk",shemchuk kostiantyn,Ukraine,ukraine,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,UKR2B01,,Ukraine
1647,Alex George,"George, Alex",alex george,United Arab Emirates,united arab emirates,1,2022,2022:Merit,2022:131,2022:0.5451388889,ARE2A-P02,,United Arab Emirates
1648,Parth Goel,"Goel, Parth",parth goel,United Arab Emirates,united arab emirates,1,2021,2021:Merit,2021:193,2021:0.3814102564,ARE2A-P01,,United Arab Emirates
1649,Shaurya Garg,"Garg, Shaurya",shaurya garg,United Arab Emirates,united arab emirates,1,2022,2022:Silver,2022:21.5,2022:0.9253472222,ARE2A-P01,,United Arab Emirates
1650,Vehaan Subramanian,"Subramanian, Vehaan",vehaan subramanian,United Arab Emirates,united arab emirates,1,2021,2021:Bronze,2021:112.5,2021:0.6394230769,ARE2A-P02,,United Arab Emirates
1651,Wasik Bin Hossain,"Hossain, Wasik Bin",wasik bin hossain,United Arab Emirates,united arab emirates,1,2021,2021:Bronze,2021:92.5,2021:0.703525641,ARE2A-P03,,United Arab Emirates
1652,Ziana Singh,"Singh, Ziana",ziana singh,United Arab Emirates,united arab emirates,1,2023,2023:Bronze,2023:78,2023:0.7467532468,ARE2A-P01,,United Arab Emirates
1653,Advika Asthana,"Asthana, Advika",advika asthana,United States of America,united states of america,2,2021;2022,2021:Gold;2022:Merit,2021:18;2022:131,2021:0.9423076923;2022:0.5451388889,USA2A-P02;USA2A-P02,,United States of America
1654,Andrew Lau,"Lau, Andrew",andrew lau,United States of America,united states of america,1,2023,2023:Gold,2023:16.5,2023:0.9464285714,USA2B-P01,,United States of America
1655,Asher Johnson,"Johnson, Asher",asher johnson,United States of America,united states of america,1,2022,2022:Silver,2022:34.5,2022:0.8802083333,USA2B-P02,,United States of America
1656,Brandon Ni,"Ni, Brandon",brandon ni,United States of America,united states of america,1,2023,2023:Gold,2023:8,2023:0.974025974,USA2B-P02,,United States of America
1657,Daniel Sun,"Sun, Daniel",daniel sun,United States of America,united states of america,1,2023,2023:Gold,2023:2.5,2023:0.9918831169,USA2B-P03,,United States of America
1658,Henry Lu,"Lu, Henry",henry lu,United States of America,united states of america,1,2023,2023:Gold,2023:16.5,2023:0.9464285714,USA2A-P01,,United States of America
1659,Henry Wang,"Wang, Henry",henry wang,United States of America,united states of america,1,2023,2023:Bronze,2023:109,2023:0.6461038961,USA2A-P02,,United States of America
1660,Jonathan Huang,"Huang, Jonathan",jonathan huang,United States of America,united states of america,1,2013,2013:Merit,2013:185,2013:0.3707482993,,,United States of America
1661,Kenny Wang,"Wang, Kenny",kenny wang,United States of America,united states of america,1,2013,2013:Silver,2013:54.5,2013:0.8146258503,,,United States of America
1662,Kevin Chen,"Chen, Kevin",kevin chen,United States of America,united states of america,1,2013,2013:Bronze,2013:101,2013:0.656462585,,,United States of America
1663,Krithik Manoharan,"Manoharan, Krithik",krithik manoharan,United States of America,united states of america,1,2022,2022:Merit,2022:131,2022:0.5451388889,USA2B-P01,,United States of America
1664,Kyle Liao,"Liao, Kyle",kyle liao,United States of America,united states of america,2,2022;2023,2022:Gold;2023:Silver,2022:2;2023:32.5,2022:0.9930555556;2023:0.8944805195,USA2A-P04;USA2A-P03,,United States of America
1665,Leo Hong,"Hong, Leo",leo hong,United States of America,united states of america,1,2022,2022:Gold,2022:11.5,2022:0.9600694444,USA2A-P03,,United States of America
1666,Lucas Li,"Li, Lucas",lucas li,United States of America,united states of america,1,2023,2023:Gold,2023:16.5,2023:0.9464285714,USA2B-P04,,United States of America
1667,Michelle Fang,"Fang, Michelle",michelle fang,United States of America,united states of america,1,2013,2013:Merit,2013:155.5,2013:0.4710884354,,,United States of America
1668,Raghav Arun,"Arun, Raghav",raghav arun,United States of America,united states of america,1,2021,2021:Bronze,2021:92.5,2021:0.703525641,USA2A-P03,,United States of America
1669,Selena Ge,"Ge, Selena",selena ge,United States of America,united states of america,2,2021;2022,2021:Gold;2022:Bronze,2021:3.5;2022:75,2021:0.9887820513;2022:0.7395833333,USA2A-P01;USA2A-P01,,United States of America
1670,Sunay Miduthuri,"Miduthuri, Sunay",sunay miduthuri,United States of America,united states of america,1,2023,2023:Gold,2023:16.5,2023:0.9464285714,USA2A-P04,,United States of America
1671,Tejo Madhavarapu,"Madhavarapu, Tejo",tejo madhavarapu,United States of America,united states of america,1,2022,2022:Silver,2022:21.5,2022:0.9253472222,USA2B-P03,,United States of America
1672,Uday Shankar,"Shankar, Uday",uday shankar,United States of America,united states of america,1,2022,2022:Silver,2022:51,2022:0.8229166667,USA2B-P04,,United States of America
1673,Watson Houck,"Houck, Watson",watson houck,United States of America,united states of america,1,2021,2021:Bronze,2021:92.5,2021:0.703525641,USA2A-P04,,United States of America
1674,Yibing (Dianna) Pei,"Pei, Yibing (Dianna)",yibing dianna pei,United States of America,united states of america,1,2013,2013:Bronze,2013:101,2013:0.656462585,,,United States of America
1675,Abbos Sayliev,"Sayliev, Abbos",abbos sayliev,Uzbekistan,uzbekistan,1,2015,2015:Silver,2015:58,2015:0.8116883117,UZB2A03,,Uzbekistan
1676,Abdulaziz Rajabov,"Rajabov, Abdulaziz",abdulaziz rajabov,Uzbekistan,uzbekistan,1,2023,2023:Bronze,2023:109,2023:0.6461038961,UZB2B-P01,,Uzbekistan
1677,Abdulmalik Kholtemirov,"Kholtemirov, Abdulmalik",abdulmalik kholtemirov,Uzbekistan,uzbekistan,1,2021,2021:Merit,2021:163,2021:0.4775641026,UZB2A-P01,,Uzbekistan
1678,Abdurashid Kamolov,"Kamolov, Abdurashid",abdurashid kamolov,Uzbekistan,uzbekistan,1,2021,2021:Silver,2021:53,2021:0.8301282051,UZB2B-P03,,Uzbekistan
1679,Anvarbek Rakhmatov,"Rakhmatov, Anvarbek",anvarbek rakhmatov,Uzbekistan,uzbekistan,1,2019,2019:Gold,2019:14.5,2019:0.9431372549,UZB2A01,,Uzbekistan
1680,Asilbek Sunnatov,"Sunnatov, Asilbek",asilbek sunnatov,Uzbekistan,uzbekistan,1,2021,2021:Merit,2021:136.5,2021:0.5625,UZB2B-P02,,Uzbekistan
1681,Azizbek Ergashev,"Ergashev, Azizbek",azizbek ergashev,Uzbekistan,uzbekistan,1,2019,2019:Merit,2019:153.5,2019:0.3980392157,UZB2A04,,Uzbekistan
1682,Azizbek Mamajonov,"Mamajonov, Azizbek",azizbek mamajonov,Uzbekistan,uzbekistan,1,2023,2023:Merit,2023:220,2023:0.2857142857,UZB2A-P01,,Uzbekistan
1683,Behzod Maksudov,"Maksudov, Behzod",behzod maksudov,Uzbekistan,uzbekistan,1,2019,2019:Bronze,2019:87,2019:0.6588235294,UZB2A03,,Uzbekistan
1684,David Li,"Li, David",david li,Uzbekistan,uzbekistan,1,2021,2021:Merit,2021:136.5,2021:0.5625,UZB2A-P02,,Uzbekistan
1685,Davrbek Oltiboev,"Oltiboev, Davrbek",davrbek oltiboev,Uzbekistan,uzbekistan,1,2014,2014:Merit,2014:135,2014:0.5820433437,UZB2A04,,Uzbekistan
1686,Dildora Mahkamova,"Mahkamova, Dildora",dildora mahkamova,Uzbekistan,uzbekistan,1,2023,2023:Silver,2023:55,2023:0.8214285714,UZB2B-P02,,Uzbekistan
1687,Dilnura Safarova,"Safarova, Dilnura",dilnura safarova,Uzbekistan,uzbekistan,1,2023,2023:Merit,2023:220,2023:0.2857142857,UZB2A-P03,,Uzbekistan
1688,Doniyor Ismoilov,"Ismoilov, Doniyor",doniyor ismoilov,Uzbekistan,uzbekistan,2,2017;2018,2017:Gold;2018:Gold,2017:15.5;2018:21.5,2017:0.9481605351;2018:0.9315286624,UZB2A01;UZB2A02,,Uzbekistan
1689,Duraxshon Alaxonov,"Alaxonov, Duraxshon",duraxshon alaxonov,Uzbekistan,uzbekistan,1,2022,2022:Merit,2022:166,2022:0.4236111111,UZB2A-P04,,Uzbekistan
1690,Eldor Neymatov,"Neymatov, Eldor",eldor neymatov,Uzbekistan,uzbekistan,1,2016,2016:Bronze,2016:97,2016:0.6297709924,UZB-SP-A06,,Uzbekistan
1691,Haydarali Yunusov,"Yunusov, Haydarali",haydarali yunusov,Uzbekistan,uzbekistan,1,2023,2023:Merit,2023:157,2023:0.4902597403,UZB2A-P04,,Uzbekistan
1692,Iskandar Buriev,"Buriev, Iskandar",iskandar buriev,Uzbekistan,uzbekistan,1,2018,2018:Bronze,2018:64,2018:0.7961783439,UZB2A04,,Uzbekistan
1693,Islom Boykobilov,"Boykobilov, Islom",islom boykobilov,Uzbekistan,uzbekistan,1,2021,2021:Merit,2021:163,2021:0.4775641026,UZB2B-P04,,Uzbekistan
1694,Ismoil Pulotov,"Pulotov, Ismoil",ismoil pulotov,Uzbekistan,uzbekistan,1,2017,2017:Silver,2017:53.5,2017:0.8210702341,UZB2A03,,Uzbekistan
1695,Jakhongir Norboev,"Norboev, Jakhongir",jakhongir norboev,Uzbekistan,uzbekistan,1,2016,2016:Merit,2016:122.5,2016:0.5324427481,UZB-SP-A03,Jahongir Norboev,Uzbekistan
1696,Jakhongir Turaev,"Turaev, Jakhongir",jakhongir turaev,Uzbekistan,uzbekistan,1,2015,2015:Silver,2015:58,2015:0.8116883117,UZB2A02,,Uzbekistan
1697,Jasurbek Imomov,"Imomov, Jasurbek",jasurbek imomov,Uzbekistan,uzbekistan,1,2014,2014:Silver,2014:39,2014:0.8792569659,UZB2A02,,Uzbekistan
1698,Lazizbek Rajabboev,"Rajabboev, Lazizbek",lazizbek rajabboev,Uzbekistan,uzbekistan,1,2018,2018:Silver,2018:37.5,2018:0.8805732484,UZB2A03,,Uzbekistan
1699,Mirfayz Gulomov,"Gulomov, Mirfayz",mirfayz gulomov,Uzbekistan,uzbekistan,1,2023,2023:Merit,2023:157,2023:0.4902597403,UZB2B-P04,,Uzbekistan
1700,Mukhammadrizo Madjidov,"Madjidov, Mukhammadrizo",mukhammadrizo madjidov,Uzbekistan,uzbekistan,1,2018,2018:Bronze,2018:96.5,2018:0.6926751592,UZB2A01,,Uzbekistan
1701,Munisbek Bekchanboyev,"Bekchanboyev, Munisbek",munisbek bekchanboyev,Uzbekistan,uzbekistan,1,2023,2023:Merit,2023:157,2023:0.4902597403,UZB2A-P02,,Uzbekistan
1702,Olimjon Olimov,"Olimov, Olimjon",olimjon olimov,Uzbekistan,uzbekistan,1,2017,2017:Silver,2017:33.5,2017:0.8879598662,UZB2A02,,Uzbekistan
1703,Ozod Akhtamov,"Akhtamov, Ozod",ozod akhtamov,Uzbekistan,uzbekistan,1,2021,2021:Bronze,2021:72,2021:0.7692307692,UZB2B-P01,,Uzbekistan
1704,Robert Chestnov,"Chestnov, Robert",robert chestnov,Uzbekistan,uzbekistan,1,2015,2015:Merit,2015:126,2015:0.5909090909,UZB2A01,,Uzbekistan
1705,Saidakbar Usmanbekov,"Usmanbekov, Saidakbar",saidakbar usmanbekov,Uzbekistan,uzbekistan,1,2021,2021:Merit,2021:136.5,2021:0.5625,UZB2A-P04,,Uzbekistan
1706,Samir Zamalov,"Zamalov, Samir",samir zamalov,Uzbekistan,uzbekistan,1,2021,2021:Merit,2021:193,2021:0.3814102564,UZB2A-P03,,Uzbekistan
1707,Sarvarbek Ergashev,"Ergashev, Sarvarbek",sarvarbek ergashev,Uzbekistan,uzbekistan,1,2023,2023:Merit,2023:220,2023:0.2857142857,UZB2B-P03,,Uzbekistan
1708,Saydali Murodullaev,"Murodullaev, Saydali",saydali murodullaev,Uzbekistan,uzbekistan,1,2015,2015:Merit,2015:198,2015:0.3571428571,UZB2A04,,Uzbekistan
1709,Sevarakhon Ostonova,"Ostonova, Sevarakhon",sevarakhon ostonova,Uzbekistan,uzbekistan,1,2017,2017:Gold,2017:15.5,2017:0.9481605351,UZB2A04,,Uzbekistan
1710,Shakhboz Khasanov,"Khasanov, Shakhboz",shakhboz khasanov,Uzbekistan,uzbekistan,1,2016,2016:Bronze,2016:97,2016:0.6297709924,UZB-SP-A05,,Uzbekistan
1711,Shokhbek Makhmudov,"Makhmudov, Shokhbek",shokhbek makhmudov,Uzbekistan,uzbekistan,1,2016,2016:Merit,2016:166,2016:0.3664122137,UZB-SP-A04,,Uzbekistan
1712,Timur Qadirbergenov,"Qadirbergenov, Timur",timur qadirbergenov,Uzbekistan,uzbekistan,1,2022,2022:Bronze,2022:75,2022:0.7395833333,UZB2A-P02,,Uzbekistan
1713,Tuymurod Kodirov,"Kodirov, Tuymurod",tuymurod kodirov,Uzbekistan,uzbekistan,1,2019,2019:Bronze,2019:66.5,2019:0.7392156863,UZB2A02,,Uzbekistan
1714,Yorqinjon Muxtoraliyev,"Muxtoraliyev, Yorqinjon",yorqinjon muxtoraliyev,Uzbekistan,uzbekistan,1,2022,2022:Merit,2022:201.5,2022:0.3003472222,UZB2A-P03,,Uzbekistan
1715,Yulduz Neymatova,"Neymatova, Yulduz",yulduz neymatova,Uzbekistan,uzbekistan,1,2014,2014:Merit,2014:185.5,2014:0.4256965944,UZB2A03,,Uzbekistan
1716,Ziyovuddin Raxmonov,"Raxmonov, Ziyovuddin",ziyovuddin raxmonov,Uzbekistan,uzbekistan,1,2022,2022:Merit,2022:166,2022:0.4236111111,UZB2A-P01,,Uzbekistan
1717,Anh Hung Nguyen,"Nguyen, Anh Hung",anh hung nguyen,Vietnam,vietnam,1,2021,2021:Gold,2021:10,2021:0.9679487179,VNM2B-P03,,Vietnam
1718,Anh Khoa Le,"Le, Anh Khoa",anh khoa le,Vietnam,vietnam,1,2022,2022:Silver,2022:51,2022:0.8229166667,VNM2D-P03,,Vietnam
1719,Anh Minh Trinh,"Trinh, Anh Minh",anh minh trinh,Vietnam,vietnam,1,2019,2019:Gold,2019:14.5,2019:0.9431372549,VIE2A02,,Vietnam
1720,Bao Minh Nguyen,"Nguyen, Bao Minh",bao minh nguyen,Vietnam,vietnam,2,2015;2016,2015:Merit;2016:Merit,2015:198;2016:144.5,2015:0.3571428571;2016:0.4484732824,VIE2D03;VIE-SP-B14,,Vietnam
1721,Binh Minh Tran,"Tran, Binh Minh",binh minh tran,Vietnam,vietnam,1,2018,2018:Gold,2018:21.5,2018:0.9315286624,VIE2B04,,Vietnam
1722,Canh Chau Nguyen,"Nguyen, Canh Chau",canh chau nguyen,Vietnam,vietnam,1,2022,2022:Merit,2022:166,2022:0.4236111111,VNM2C-P03,,Vietnam
1723,Chau Giang La,"La, Chau Giang",chau giang la,Vietnam,vietnam,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,VIE2A04,,Vietnam
1724,Chi Lan Ngo,"Ngo, Chi Lan",chi lan ngo,Vietnam,vietnam,1,2015,2015:Bronze,2015:93,2015:0.6980519481,VIE2D01,,Vietnam
1725,Cong Thanh Chu,"Chu, Cong Thanh",cong thanh chu,Vietnam,vietnam,1,2015,2015:Bronze,2015:93,2015:0.6980519481,VIE2C04,,Vietnam
1726,Dang Huyen My Nguyen,"Nguyen, Dang Huyen My",dang huyen my nguyen,Vietnam,vietnam,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,VIE2E01,,Vietnam
1727,Dang Khanh Nguyen,"Nguyen, Dang Khanh",dang khanh nguyen,Vietnam,vietnam,1,2022,2022:Silver,2022:21.5,2022:0.9253472222,VNM2D-P01,,Vietnam
1728,Dang Khoa Vu,"Vu, Dang Khoa",dang khoa vu,Vietnam,vietnam,2,2022;2023,2022:Bronze;2023:Silver,2022:75;2023:55,2022:0.7395833333;2023:0.8214285714,VNM2D-P02;VNM2A-P04,,Vietnam
1729,Dinh Anh Le,"Le, Dinh Anh",dinh anh le,Vietnam,vietnam,1,2017,2017:Silver,2017:53.5,2017:0.8210702341,VIE2C03,,Vietnam
1730,Dinh Hieu Nguyen,"Nguyen, Dinh Hieu",dinh hieu nguyen,Vietnam,vietnam,1,2015,2015:Silver,2015:58,2015:0.8116883117,VIE2A02,,Vietnam
1731,Dinh Quan Tran,"Tran, Dinh Quan",dinh quan tran,Vietnam,vietnam,2,2015;2016,2015:Gold;2016:Bronze,2015:20;2016:74,2015:0.9350649351;2016:0.7175572519,VIE2A03;VIE-SP-B17,,Vietnam
1732,Dong Nguyen Nguyen,"Nguyen, Dong Nguyen",dong nguyen nguyen,Vietnam,vietnam,2,2016;2017,2016:Merit;2017:Merit,2016:144.5;2017:162,2016:0.4484732824;2017:0.4581939799,VIE-SP-D24;VIE2D04,,Vietnam
1733,Duc Khai Nguyen,"Nguyen, Duc Khai",duc khai nguyen,Vietnam,vietnam,1,2022,2022:Bronze,2022:75,2022:0.7395833333,VNM2C-P01,,Vietnam
1734,Duc Long Pham,"Pham, Duc Long",duc long pham,Vietnam,vietnam,1,2014,2014:Bronze,2014:104.5,2014:0.6764705882,VIE2B04,,Vietnam
1735,Duc Minh Duong,"Duong, Duc Minh",duc minh duong,Vietnam,vietnam,1,2015,2015:Silver,2015:58,2015:0.8116883117,VIE2C01,,Vietnam
1736,Duc Viet Trinh,"Trinh, Duc Viet",duc viet trinh,Vietnam,vietnam,1,2014,2014:Bronze,2014:104.5,2014:0.6764705882,VIE2A02,,Vietnam
1737,Gia Huy Hoang,"Hoang, Gia Huy",gia huy hoang,Vietnam,vietnam,1,2023,2023:Bronze,2023:109,2023:0.6461038961,VNM2B-P01,,Vietnam
1738,Ha An Nguyen,"Nguyen, Ha An",ha an nguyen,Vietnam,vietnam,1,2016,2016:Merit,2016:144.5,2016:0.4484732824,VIE-SP-D21,,Vietnam
1739,Ha Duy Nguyen,"Nguyen, Ha Duy",ha duy nguyen,Vietnam,vietnam,1,2016,2016:Merit,2016:122.5,2016:0.5324427481,VIE-SP-D22,,Vietnam
1740,Hai Anh Dang,"Dang, Hai Anh",hai anh dang,Vietnam,vietnam,1,2017,2017:Silver,2017:53.5,2017:0.8210702341,VIE2D02,,Vietnam
1741,Hoang Duong Nguyen,"Nguyen, Hoang Duong",hoang duong nguyen,Vietnam,vietnam,1,2016,2016:Bronze,2016:97,2016:0.6297709924,VIE-SP-C19,,Vietnam
1742,Hoang Lam Tran,"Tran, Hoang Lam",hoang lam tran,Vietnam,vietnam,2,2022;2023,2022:Silver;2023:Silver,2022:21.5;2023:55,2022:0.9253472222;2023:0.8214285714,VNM2B-P01;VNM2A-P01,,Vietnam
1743,Hoang Nam Do,"Do, Hoang Nam",hoang nam do,Vietnam,vietnam,1,2019,2019:Silver,2019:30,2019:0.8823529412,VIE2A04,,Vietnam
1744,Hoang Nam Tran,"Tran, Hoang Nam",hoang nam tran,Vietnam,vietnam,1,2018,2018:Bronze,2018:64,2018:0.7961783439,VIE2C04,,Vietnam
1745,Hoang Quoc Bao Do,"Do, Hoang Quoc Bao",hoang quoc bao do,Vietnam,vietnam,2,2016;2017,2016:Merit;2017:Silver,2016:122.5;2017:33.5,2016:0.5324427481;2017:0.8879598662,VIE-SP-C20;VIE2B01,,Vietnam
1746,Hoang Trung Nguyen,"Nguyen, Hoang Trung",hoang trung nguyen,Vietnam,vietnam,1,2017,2017:Silver,2017:53.5,2017:0.8210702341,VIE2B04,,Vietnam
1747,Hoang Tung Lam Nguyen,"Nguyen, Hoang Tung Lam",hoang tung lam nguyen,Vietnam,vietnam,1,2015,2015:Merit,2015:161.5,2015:0.4756493506,VIE2C03,,Vietnam
1748,Hoang Vu Trinh,"Trinh, Hoang Vu",hoang vu trinh,Vietnam,vietnam,1,2017,2017:Bronze,2017:76,2017:0.745819398,VIE2C01,,Vietnam
1749,Hong Duc Bui,"Bui, Hong Duc",hong duc bui,Vietnam,vietnam,1,2015,2015:Gold,2015:2.5,2015:0.9918831169,VIE2B02,,Vietnam
1750,Hong Minh Duong,"Duong, Hong Minh",hong minh duong,Vietnam,vietnam,1,2015,2015:Merit,2015:198,2015:0.3571428571,VIE2C02,,Vietnam
1751,Huu Phuc Phung,"Phung, Huu Phuc",huu phuc phung,Vietnam,vietnam,1,2017,2017:Silver,2017:53.5,2017:0.8210702341,VIE2A04,,Vietnam
1752,Huy Hoang Long Nguyen,"Nguyen, Huy Hoang Long",huy hoang long nguyen,Vietnam,vietnam,1,2021,2021:Bronze,2021:72,2021:0.7692307692,VNM2B-P02,,Vietnam
1753,Khanh Nam Dao,"Dao, Khanh Nam",khanh nam dao,Vietnam,vietnam,1,2022,2022:Merit,2022:131,2022:0.5451388889,VNM2B-P03,,Vietnam
1754,Khanh Thu Nguyen,"Nguyen, Khanh Thu",khanh thu nguyen,Vietnam,vietnam,1,2023,2023:Merit,2023:220,2023:0.2857142857,VNM2A-P03,,Vietnam
1755,Kim Anh Pham,"Pham, Kim Anh",kim anh pham,Vietnam,vietnam,1,2013,2013:Bronze,2013:77.5,2013:0.7363945578,,,Vietnam
1756,Le Bach Ngo,"Ngo, Le Bach",le bach ngo,Vietnam,vietnam,1,2015,2015:Silver,2015:58,2015:0.8116883117,VIE2B04,,Vietnam
1757,Le Duc Anh Nguyen,"Nguyen, Le Duc Anh",le duc anh nguyen,Vietnam,vietnam,2,2017;2018,2017:Bronze;2018:Gold,2017:102;2018:21.5,2017:0.6588628763;2018:0.9315286624,VIE2B03;VIE2B03,,Vietnam
1758,Le Hieu Van Nguyen,"Nguyen, Le Hieu Van",le hieu van nguyen,Vietnam,vietnam,1,2019,2019:Silver,2019:47.5,2019:0.8137254902,VIE2B01,,Vietnam
1759,Manh Hung Ha,"Ha, Manh Hung",manh hung ha,Vietnam,vietnam,1,2021,2021:Silver,2021:27,2021:0.9134615385,VNM2A-P03,,Vietnam
1760,Manh Lam Nguyen,"Nguyen, Manh Lam",manh lam nguyen,Vietnam,vietnam,1,2021,2021:Bronze,2021:92.5,2021:0.703525641,VNM2B-P01,,Vietnam
